Global Volcanism Program - Volcanoes of the World 5.2.1,,,List of Volcanoes of the World for VAAC Use,,Downloaded on 16 Jul 2024 at 09:13 AM,,,,,,,,,,
VolcanoNumber,VolcanoNumber_Old,VolcanoName,State,VolcanicSubregion,SummitElevM,LatitudeNS,LatitudeDegrees,LatitudeMinutes,LatitudeSeconds,LongitudeEW,LongitudeDegrees,LongitudeMinutes,LongitudeSeconds,LatitudeDecimal,LongitudeDecimal
357010,1507-01=,TUPUNGATITO,Chile-Argentina,Central Chile and Argentina,5660,S,33,25,30,W,69,47,49,-33.425,-69.797
357020,1507-02=,SAN JOSE,Chile-Argentina,Central Chile and Argentina,6070,S,33,47,21,W,69,53,43,-33.789,-69.895
357021,1507-021,MAIPO,Chile-Argentina,Central Chile and Argentina,5323,S,34,9,51,W,69,49,55,-34.164,-69.832
357022,1507-022,PALOMO,Chile,Central Chile and Argentina,4860,S,34,36,28,W,70,17,42,-34.608,-70.295
357023,1507-023,SOSNEADO (CALDERA DEL ATUEL),Argentina,Central Chile and Argentina,5189,S,34,35,30,W,69,55,15,-34.592,-69.921
357024,1507-024,RISCO PLATEADO,Argentina,Central Chile and Argentina,4999,S,34,55,2,W,69,58,51,-34.917,-69.981
357030,1507-03=,TINGUIRIRICA,Chile,Central Chile and Argentina,4280,S,34,48,49,W,70,21,7,-34.814,-70.352
357040,1507-04=,PLANCHON-PETEROA,Chile,Central Chile and Argentina,3977,S,35,13,24,W,70,34,4,-35.223,-70.568
357041,1507-041,INFIERNILLO,Argentina,Central Chile and Argentina,3007,S,35,7,24,W,69,54,0,-35.123,-69.9
357042,1507-042,CALABOZOS,Chile,Central Chile and Argentina,3508,S,35,33,30,W,70,29,47,-35.558,-70.496
357050,1507-05=,DESCABEZADO GRANDE,Chile,Central Chile and Argentina,3953,S,35,35,0,W,70,45,0,-35.58,-70.75
357060,1507-06=,CERRO AZUL,Chile,Central Chile and Argentina,3788,S,35,39,12,W,70,45,39,-35.653,-70.761
357061,1507-061,LAGUNA DEL MAULE,Chile,Central Chile and Argentina,2162,S,36,3,30,W,70,29,30,-36.058,-70.492
357062,1507-062,SAN PEDRO-PELLADO,Chile,Central Chile and Argentina,3621,S,35,59,21,W,70,50,58,-35.989,-70.849
357063,1507-063,NEVADO DE LONGAVI,Chile,Central Chile and Argentina,3175,S,36,11,45,W,71,9,51,-36.1959,-71.1641
357064,1507-064,LOMAS BLANCAS,Chile,Central Chile and Argentina,2268,S,36,17,9,W,71,0,34,-36.286,-71.009
357065,1507-065,RESAGO,Chile,Central Chile and Argentina,1890,S,36,27,38,W,70,54,12,-36.4606,-70.9033
357066,1507-066,PAYUN MATRU,Argentina,Central Chile and Argentina,3715,S,36,25,21,W,69,14,29,-36.422,-69.241
357070,1507-07=,NEVADOS DE CHILLAN,Chile,Central Chile and Argentina,3180,S,36,52,5,W,71,22,41,-36.868,-71.378
357072,1507-072,TROMEN VOLCANIC PLATEAU,Argentina,Central Chile and Argentina,4114,S,37,8,39,W,70,1,58,-37.144,-70.033
357080,1507-08=,ANTUCO,Chile,Central Chile and Argentina,2979,S,37,24,21,W,71,20,57,-37.406,-71.349
357090,1507-09=,COPAHUE,Chile-Argentina,Central Chile and Argentina,2953,S,37,51,23,W,71,11,0,-37.856,-71.183
357091,1507-091,CALLAQUI,Chile,Central Chile and Argentina,3164,S,37,55,0,W,71,27,0,-37.92,-71.45
357093,1507-093,TOLHUACA,Chile,Central Chile and Argentina,2739,S,38,18,36,W,71,38,42,-38.31,-71.645
357100,1507-10=,LONQUIMAY,Chile,Central Chile and Argentina,2832,S,38,22,46,W,71,35,10,-38.379,-71.586
357102,1507-102,LAGUNA BLANCA,Argentina,Central Chile and Argentina,1700,S,39,1,0,W,70,22,0,-39.02,-70.37
357110,1507-11=,LLAIMA,Chile,Central Chile and Argentina,3125,S,38,41,30,W,71,43,43,-38.692,-71.729
357111,1507-111,SOLLIPULLI,Chile,Central Chile and Argentina,2282,S,38,58,0,W,71,31,0,-38.97,-71.52
357112,1507-112,CABURGUA-HUELEMOLLE,Chile,Central Chile and Argentina,1652,S,39,15,0,W,71,45,0,-39.25,-71.75
357120,1507-12=,VILLARRICA,Chile,Central Chile and Argentina,2847,S,39,25,0,W,71,56,0,-39.42,-71.93
357121,1507-121,QUETRUPILLAN,Chile,Central Chile and Argentina,2360,S,39,29,44,W,71,43,21,-39.496,-71.722
357122,1507-122,LANIN,Chile-Argentina,Central Chile and Argentina,3776,S,39,38,14,W,71,30,9,-39.637,-71.502
357123,1507-123,HUANQUIHUE GROUP,Argentina,Central Chile and Argentina,2189,S,39,53,12,W,71,34,49,-39.887,-71.58
357130,1507-13=,MOCHO-CHOSHUENCO,Chile,Central Chile and Argentina,2422,S,39,55,39,W,72,1,37,-39.927,-72.027
357140,1507-14=,CARRAN-LOS VENADOS,Chile,Central Chile and Argentina,1114,S,40,21,0,W,72,4,0,-40.35,-72.07
357150,1507-15=,PUYEHUE-CORDON CAULLE,Chile,Central Chile and Argentina,2236,S,40,35,25,W,72,7,2,-40.59,-72.117
357153,1507-153,ANTILLANCA VOLCANIC COMPLEX,Chile,Central Chile and Argentina,1979,S,40,47,0,W,72,9,0,-40.783,-72.15
357160,1507-16-,PUNTIAGUDO-CORDON CENIZOS,Chile,Central Chile and Argentina,2493,S,40,58,10,W,72,15,50,-40.969,-72.264
358010,1508-01=,OSORNO,Chile,Southern Chile and Argentina,2659,S,41,6,17,W,72,29,46,-41.105,-72.496
358011,1508-011,TRONADOR,Chile-Argentina,Southern Chile and Argentina,3478,S,41,9,25,W,71,53,5,-41.157,-71.885
358012,1508-012,CAYUTUE-LA VIGUERIA,Chile,Southern Chile and Argentina,506,S,41,18,0,W,72,16,12,-41.3,-72.27
358020,1508-02=,CALBUCO,Chile,Southern Chile and Argentina,1974,S,41,19,48,W,72,37,6,-41.33,-72.618
358022,1508-022,YATE,Chile,Southern Chile and Argentina,2187,S,41,45,17,W,72,23,47,-41.755,-72.396
358023,1508-023,HORNOPIREN,Chile,Southern Chile and Argentina,1572,S,41,52,28,W,72,25,53,-41.874,-72.431
358024,1508-024,APAGADO,Chile,Southern Chile and Argentina,1210,S,41,53,0,W,72,35,0,-41.88,-72.58
358025,1508-025,CERRO NEGRO (CRATER BASALT VOLCANIC FIELD),Argentina,Southern Chile and Argentina,1344,S,42,1,6,W,70,11,38,-42.018,-70.194
358030,1508-03=,HUEQUI,Chile,Southern Chile and Argentina,1318,S,42,22,36,W,72,34,41,-42.377,-72.578
358040,1508-04=,MICHINMAHUIDA,Chile,Southern Chile and Argentina,2452,S,42,47,55,W,72,26,43,-42.799,-72.445
358041,1508-041,CHAITEN,Chile,Southern Chile and Argentina,1122,S,42,50,6,W,72,39,5,-42.8349,-72.6514
358049,1508-050,YANTELES,Chile,Southern Chile and Argentina,1790,S,43,28,10,W,72,46,54,-43.469,-72.782
358050,1508-05=,CORCOVADO,Chile,Southern Chile and Argentina,1826,S,43,11,22,W,72,47,38,-43.189,-72.794
358052,1508-052,MELIMOYU,Chile,Southern Chile and Argentina,2400,S,44,5,0,W,72,53,0,-44.08,-72.88
358053,1508-053,PUYUHUAPI,Chile,Southern Chile and Argentina,524,S,44,18,0,W,72,32,0,-44.3,-72.53
358054,1508-054,MENTOLAT,Chile,Southern Chile and Argentina,1660,S,44,42,0,W,73,5,0,-44.7,-73.08
358055,1508-055,CAY,Chile,Southern Chile and Argentina,2090,S,45,3,33,W,72,59,3,-45.059,-72.984
358056,1508-056,MACA,Chile,Southern Chile and Argentina,2960,S,45,6,0,W,73,10,0,-45.1,-73.17
358057,1508-057,CERRO HUDSON,Chile,Southern Chile and Argentina,1905,S,45,54,0,W,72,58,0,-45.9,-72.97
358060,1508-06=,LAUTARO,Chile,Southern Chile and Argentina,3542,S,49,1,8,W,73,30,14,-49.019,-73.504
358062,1508-062,AGUILERA,Chile,Southern Chile and Argentina,2546,S,50,20,0,W,73,45,0,-50.33,-73.75
358063,1508-063,RECLUS,Chile,Southern Chile and Argentina,1403,S,50,56,22,W,73,34,49,-50.9395,-73.5802
358064,,MEULLIN,Chile,Southern Chile and Argentina,1080,S,45,13,0,W,73,3,0,-45.22,-73.05
358070,1508-07=,MONTE BURNEY,Chile,Southern Chile and Argentina,1758,S,52,20,0,W,73,24,0,-52.33,-73.4
358080,1508-08-,PALI-AIKE VOLCANIC FIELD (CAMPO DEL DIABLO),Chile-Argentina,Southern Chile and Argentina,282,S,52,4,54,W,69,41,51,-52.082,-69.698
358090,1508-09-,FUEGUINO,Chile,Southern Chile and Argentina,157,S,54,58,12,W,70,15,42,-54.97,-70.262
360010,1600-01=,SABA,Netherlands,West Indies,887,N,17,38,0,W,63,14,0,17.63,-63.23
360020,1600-02=,THE QUILL,Netherlands,West Indies,601,N,17,28,40,W,62,57,35,17.478,-62.96
360030,1600-03=,LIAMUIGA,Saint Kitts and Nevis,West Indies,1156,N,17,22,0,W,62,48,0,17.37,-62.8
360040,1600-04=,NEVIS PEAK,Saint Kitts and Nevis,West Indies,985,N,17,9,0,W,62,35,0,17.15,-62.58
360050,1600-05=,SOUFRIERE HILLS,United Kingdom,West Indies,915,N,16,43,0,W,62,11,0,16.72,-62.18
360060,1600-06=,SOUFRIERE GUADELOUPE,France,West Indies,1467,N,16,2,38,W,61,39,49,16.044,-61.664
360080,1600-08=,MORNE AUX DIABLES,Dominica,West Indies,861,N,15,36,45,W,61,26,0,15.612,-61.43
360090,1600-09=,MORNE DIABLOTINS,Dominica,West Indies,1430,N,15,30,12,W,61,23,50,15.503,-61.397
360100,1600-10=,MORNE TROIS PITONS,Dominica,West Indies,1387,N,15,22,0,W,61,20,0,15.37,-61.33
360101,1600-101,MORNE WATT,Dominica,West Indies,1224,N,15,18,24,W,61,18,18,15.307,-61.305
360110,1600-11=,MORNE PLAT PAYS,Dominica,West Indies,940,N,15,15,18,W,61,20,27,15.255,-61.341
360120,1600-12=,PELEE,France,West Indies,1372,N,14,48,34,W,61,9,59,14.809,-61.166
360140,1600-14=,QUALIBOU,Saint Lucia,West Indies,777,N,13,50,0,W,61,3,0,13.83,-61.05
360150,1600-15=,SOUFRIERE ST. VINCENT,Saint Vincent and the Grenadines,West Indies,1220,N,13,20,0,W,61,11,0,13.33,-61.18
360160,1600-16=,KICK EM JENNY,Grenada,West Indies,-185,N,12,18,1,W,61,38,24,12.3,-61.64
360170,1600-17=,ST. CATHERINE,Grenada,West Indies,840,N,12,9,0,W,61,40,0,12.15,-61.67
370010,1700-01=,SNAEFELLSJOKULL,Iceland,Iceland (western),1446,N,64,48,0,W,23,47,0,64.8,-23.783
370020,1700-02=,HELGRINDUR,Iceland,Iceland (western),986,N,64,52,0,W,23,17,0,64.866,-23.283
370030,1700-03=,LJOSUFJOLL,Iceland,Iceland (western),1063,N,64,54,0,W,22,29,0,64.9,-22.483
371020,1701-02=,REYKJANES,Iceland,Iceland (southwestern),140,N,63,49,0,W,22,43,0,63.817,-22.717
371022,,ELDEY,Iceland,Iceland (northeastern),70,N,63,44,0,W,23,0,0,63.733,-23
371030,1701-03=,KRYSUVIK-TROLLDYNGJA,Iceland,Iceland (southwestern),360,N,63,55,0,W,22,4,0,63.917,-22.067
371032,,FAGRADALSFJALL,Iceland,Iceland (southwestern),250,N,63,53,42,W,22,15,29,63.895,-22.258
371040,1701-04=,BRENNISTEINSFJOLL,Iceland,Iceland (southwestern),610,N,63,56,0,W,21,47,0,63.933,-21.783
371050,1701-05=,HENGILL,Iceland,Iceland (southwestern),803,N,64,5,0,W,21,25,0,64.083,-21.416
371051,1701-051,HROMUNDARTINDUR,Iceland,Iceland (southwestern),550,N,64,5,0,W,21,20,0,64.083,-21.333
371060,1701-06=,GRIMSNES,Iceland,Iceland (southwestern),200,N,64,3,0,W,20,53,0,64.05,-20.883
371070,1701-07=,PRESTAHNUKUR,Iceland,Iceland (southwestern),1385,N,64,35,0,W,20,40,0,64.583,-20.666
371080,1701-08=,ODDNYJARHNJUKUR-LANGJOKULL,Iceland,Iceland (southwestern),1100,N,64,51,0,W,19,42,0,64.85,-19.7
371090,1701-09=,HOFSJOKULL,Iceland,Iceland (southwestern),1765,N,64,50,0,W,18,46,0,64.833,-18.766
372010,1702-01=,VESTMANNAEYJAR,Iceland,Iceland (southern),283,N,63,25,0,W,20,16,0,63.416,-20.266
372020,1702-02=,EYJAFJALLAJOKULL,Iceland,Iceland (southern),1651,N,63,38,0,W,19,38,0,63.633,-19.633
372030,1702-03=,KATLA,Iceland,Iceland (southern),1490,N,63,38,0,W,19,5,0,63.633,-19.083
372040,1702-04=,TINDFJALLAJOKULL,Iceland,Iceland (southern),1464,N,63,47,0,W,19,43,0,63.783,-19.716
372050,1702-05=,TORFAJOKULL,Iceland,Iceland (southern),1280,N,63,53,33,W,19,7,18,63.892,-19.122
372070,1702-07=,HEKLA,Iceland,Iceland (southern),1490,N,63,59,0,W,19,40,0,63.983,-19.666
373010,1703-01=,GRIMSVOTN,Iceland,Iceland (northeastern),1719,N,64,25,0,W,17,19,0,64.416,-17.316
373012,,THORDARHYRNA,Iceland,Iceland (southern),1650,N,64,16,0,W,17,37,0,64.267,-17.617
373030,1703-03=,BARDARBUNGA,Iceland,Iceland (northeastern),2000,N,64,38,0,W,17,31,0,64.633,-17.516
373040,1703-04=,TUNGNAFELLSJOKULL,Iceland,Iceland (northeastern),1523,N,64,45,0,W,17,55,0,64.75,-17.916
373050,1703-05=,KVERKFJOLL,Iceland,Iceland (northeastern),1930,N,64,39,0,W,16,39,0,64.653,-16.647
373060,1703-06=,ASKJA,Iceland,Iceland (northeastern),1080,N,65,2,0,W,16,47,0,65.033,-16.783
373070,1703-07=,FREMRINAMAR,Iceland,Iceland (northeastern),970,N,65,25,0,W,16,40,0,65.416,-16.666
373080,1703-08=,KRAFLA,Iceland,Iceland (northeastern),800,N,65,42,53,W,16,43,40,65.715,-16.728
373082,,HEIDARSPORDAR,Iceland,Iceland (northeastern),490,N,65,35,0,W,16,49,0,65.583,-16.817
373090,1703-09=,THEISTAREYKIR,Iceland,Iceland (northeastern),563,N,65,53,0,W,16,58,0,65.883,-16.967
373100,1703-10=,TJORNES FRACTURE ZONE,Iceland,Iceland (northeastern),-75,N,66,18,32,W,17,7,5,66.309,-17.118
374010,1704-01=,ORAEFAJOKULL,Iceland,Iceland (southeastern),2010,N,64,0,0,W,16,39,0,64,-16.65
374020,1704-02=,ESJUFJOLL,Iceland,Iceland (southeastern),1620,N,64,15,0,W,16,35,0,64.25,-16.583
374801,170402=B,SNAEFELL,Iceland,Iceland (southeastern),1833,N,64,47,51,W,15,33,36,64.798,-15.56
375010,1705-01=,KOLBEINSEY RIDGE,Iceland,North of Iceland,5,N,66,40,0,W,18,30,0,66.67,-18.5
376010,1706-01=,JAN MAYEN,Norway,Atlantic Ocean (Jan Mayen),2197,N,71,4,54,W,8,9,19,71.082,-8.155
377020,1707-02-,EAST GAKKEL RIDGE AT 85 E,Undersea Features,Arctic Ocean,-3800,N,85,36,30,E,85,15,0,85.608,85.25
381040,1801-04=,PICO FRACTURE ZONE,Undersea Features,Atlantic Ocean (northern),-4200,N,38,45,0,W,38,5,0,38.75,-38.08
382001,1802-001,FLORES,Portugal,Azores,914,N,39,27,44,W,31,12,58,39.462,-31.216
382010,1802-01=,FAYAL,Portugal,Azores,1041,N,38,34,33,W,28,42,46,38.576,-28.713
382020,1802-02=,PICO,Portugal,Azores,2351,N,38,28,0,W,28,24,0,38.47,-28.4
382030,1802-03=,SAO JORGE,Portugal,Azores,1053,N,38,39,0,W,28,5,0,38.65,-28.08
382040,1802-04=,GRACIOSA,Portugal,Azores,402,N,39,1,0,W,27,58,0,39.02,-27.97
382050,1802-05=,TERCEIRA,Portugal,Azores,1023,N,38,44,0,W,27,19,0,38.73,-27.32
382070,1802-07=,DON JOAO DE CASTRO BANK,Portugal,Azores,-13,N,38,14,0,W,26,38,0,38.23,-26.63
382080,1802-08=,SETE CIDADES,Portugal,Azores,842,N,37,51,54,W,25,47,6,37.865,-25.785
382081,1802-081,PICOS FISSURAL VOLCANIC SYSTEM,Portugal,Azores,350,N,37,47,0,W,25,40,0,37.78,-25.67
382090,1802-09=,AGUA DE PAU,Portugal,Azores,947,N,37,46,0,W,25,28,0,37.77,-25.47
382100,1802-10=,FURNAS,Portugal,Azores,805,N,37,46,0,W,25,19,0,37.77,-25.32
382110,1802-11=,MONACO BANK,Portugal,Azores,-197,N,37,36,0,W,25,53,0,37.6,-25.88
382120,1802-12-,MADEIRA,Portugal,Azores,1862,N,32,44,0,W,16,58,0,32.73,-16.97
383010,1803-01-,LA PALMA,Spain,Canary Islands,2426,N,28,34,0,W,17,50,0,28.57,-17.83
383020,1803-02-,HIERRO,Spain,Canary Islands,1500,N,27,44,0,W,18,2,0,27.73,-18.03
383030,1803-03-,TENERIFE,Spain,Canary Islands,3715,N,28,16,17,W,16,38,27,28.271,-16.641
383040,1803-04-,GRAN CANARIA,Spain,Canary Islands,1950,N,28,0,0,W,15,35,0,28,-15.58
383050,1803-05-,FUERTEVENTURA,Spain,Canary Islands,529,N,28,21,30,W,14,1,0,28.358,-14.02
383060,1803-06-,LANZAROTE,Spain,Canary Islands,670,N,29,2,0,W,13,38,0,29.03,-13.63
384010,1804-01=,FOGO,Cabo Verde,Cape Verde Islands,2829,N,14,57,0,W,24,21,0,14.95,-24.35
384020,1804-02-,BRAVA,Cabo Verde,Cape Verde Islands,956,N,14,51,5,W,24,42,15,14.8514,-24.7041
385030,1805-03=,ROMANCHE FRACTURE ZONE,Undersea Features,Atlantic Ocean (central),-1528,S,0,25,57,W,19,35,47,-0.433,-19.596
385050,1805-05-,ASCENSION,United Kingdom,Atlantic Ocean (central),858,S,7,57,0,W,14,22,0,-7.95,-14.37
385052,1805-052,WALVIS RIDGE AT 33 S,Undersea Features,Atlantic Ocean (central),-1200,S,32,57,30,W,5,13,0,-32.958,-5.22
386010,1806-01=,TRISTAN DA CUNHA,United Kingdom,Atlantic Ocean (southern),2060,S,37,5,30,W,12,17,0,-37.092,-12.28
386011,1806-011,NIGHTINGALE ISLAND,United Kingdom,Atlantic Ocean (southern),365,S,37,25,0,W,12,29,0,-37.42,-12.48
386020,1806-02-,BOUVET,Norway,Atlantic Ocean (southern),741,S,54,24,29,E,3,21,3,-54.408,3.351
390010,1900-01=,BUCKLE ISLAND,Antarctica,Antarctica and South Sandwich Islands,1239,S,66,47,0,E,163,15,0,-66.78,163.25
390011,1900-011,YOUNG ISLAND,Antarctica,Antarctica and South Sandwich Islands,1340,S,66,25,0,E,162,28,0,-66.42,162.47
390012,1900-012,STURGE ISLAND,Antarctica,Antarctica and South Sandwich Islands,1167,S,67,24,0,E,164,50,0,-67.4,164.83
390013,1900-013,THE PLEIADES,Antarctica,Antarctica and South Sandwich Islands,3040,S,72,40,0,E,165,30,0,-72.67,165.5
390015,1900-015,MELBOURNE,Antarctica,Antarctica and South Sandwich Islands,2732,S,74,21,0,E,164,42,0,-74.35,164.7
390016,1900-016,UNNAMED,Antarctica,Antarctica and South Sandwich Islands,-500,S,76,50,0,E,163,0,0,-76.83,163
390017,1900-020,MORNING,Antarctica,Antarctica and South Sandwich Islands,2723,S,78,30,0,E,163,32,0,-78.5,163.53
390020,1900-02=,EREBUS,Antarctica,Antarctica and South Sandwich Islands,3794,S,77,32,0,E,167,10,0,-77.53,167.17
390021,1900-021,ROYAL SOCIETY RANGE,Antarctica,Antarctica and South Sandwich Islands,3000,S,78,15,0,E,163,20,0,-78.25,163.33
390022,1900-022,BERLIN,Antarctica,Antarctica and South Sandwich Islands,3478,S,76,3,0,W,136,0,0,-76.05,-136
390023,1900-023,ANDRUS,Antarctica,Antarctica and South Sandwich Islands,2978,S,75,48,0,W,132,20,0,-75.8,-132.33
390027,1900-027,TAKAHE,Antarctica,Antarctica and South Sandwich Islands,3460,S,76,17,0,W,112,5,0,-76.28,-112.08
390028,1900-028,HUDSON MOUNTAINS,Antarctica,Antarctica and South Sandwich Islands,749,S,74,20,0,W,99,25,0,-74.33,-99.42
390030,1900-03=,DECEPTION ISLAND,Antarctica,Antarctica and South Sandwich Islands,602,S,62,57,24,W,60,38,12,-62.9567,-60.6367
390031,1900-031,PENGUIN ISLAND,Antarctica,Antarctica and South Sandwich Islands,180,S,62,6,0,W,57,56,0,-62.1,-57.93
390040,1900-04=,BRIDGEMAN ISLAND,Antarctica,Antarctica and South Sandwich Islands,240,S,62,3,46,W,56,42,45,-62.063,-56.713
390041,1900-041,PAULET,Antarctica,Antarctica and South Sandwich Islands,353,S,63,34,46,W,55,46,46,-63.579,-55.78
390070,1900-07=,SOUTHERN THULE,United Kingdom,Antarctica and South Sandwich Islands,1075,S,59,26,30,W,27,13,30,-59.442,-27.225
390080,1900-08=,BRISTOL ISLAND,United Kingdom,Antarctica and South Sandwich Islands,1100,S,59,1,0,W,26,32,0,-59.017,-26.533
390081,1900-081,MONTAGU ISLAND,United Kingdom,Antarctica and South Sandwich Islands,1370,S,58,26,43,W,26,22,26,-58.445,-26.374
390090,1900-09=,SAUNDERS,United Kingdom,Antarctica and South Sandwich Islands,843,S,57,48,0,W,26,29,0,-57.8,-26.483
390100,1900-10=,CANDLEMAS ISLAND,United Kingdom,Antarctica and South Sandwich Islands,550,S,57,5,0,W,26,40,0,-57.08,-26.67
390110,1900-11=,HODSON,United Kingdom,Antarctica and South Sandwich Islands,835,S,56,42,44,W,27,10,35,-56.712,-27.176
390120,1900-12=,LESKOV ISLAND,United Kingdom,Antarctica and South Sandwich Islands,190,S,56,39,21,W,28,8,23,-56.656,-28.14
390130,1900-13=,ZAVODOVSKI,United Kingdom,Antarctica and South Sandwich Islands,551,S,56,18,0,W,27,34,0,-56.3,-27.57
390140,1900-14-,PROTECTOR SEAMOUNTS,United Kingdom,Antarctica and South Sandwich Islands,-55,S,55,55,0,W,28,10,0,-55.912,-28.167
390829,190005=A,MOUNT HADDINGTON VOLCANIC FIELD,Antarctica,Antarctica and South Sandwich Islands,1630,S,64,9,0,W,57,45,0,-64.15,-57.75
390847,190003=B,MELVILLE,Antarctica,Antarctica and South Sandwich Islands,549,S,62,1,0,W,57,40,0,-62.02,-57.67
